﻿id,title,authors,source,published_date,url,pdf_url,keywords,abstract,abstract_ko,domain,downloaded_at,created_at
107,Superiors' evaluations and subordinates' perceptions of transformational and transactional leadership.,"John J. Hater, Bernard M. Bass",OpenAlex,1988-01-01,https://doi.org/10.1037/0021-9010.73.4.695,https://doi.org/10.1037/0021-9010.73.4.695,"Transformational leadership, Psychology, Transactional leadership, Social psychology, Perception","Etude comparant les evaluations des superieurs hierarchiques et des subordonnes (efficacite, satisfaction) concernant deux types de leader ayant une influence differente sur le rendement","Etude 비교 les 평가 des superieurs hierarchiques et des subordonnes (효능감, 만족도) 관련 이중 유형 드 리더 ayant une 영향력이 다른 sur le rendement",leadership,,2026-06-25 01:40:12.165739
106,Transformational and transactional leadership and innovative behavior: The moderating role of psychological empowerment,"Anne Nederveen Pieterse, Daan van Knippenberg, Michaéla C. Schippers, Daan Stam",OpenAlex,2009-08-20,https://doi.org/10.1002/job.650,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/job.650,"Transformational leadership, Transactional leadership, Psychology, Social psychology, Agency (philosophy)","Abstract Innovative behavior is increasingly important for organizations' survival. Transformational leadership, in contrast to transactional leadership, has been argued to be particularly effective in engendering follower innovative behavior. However, empirical evidence for this relationship is scarce and inconsistent. Addressing this issue, we propose that follower psychological empowerment moderates the relationship of transformational and transactional leadership with follower innovative behavior. In a field study with 230 employees of a government agency in the Netherlands combining multisource ratings, we show that transformational leadership is positively related to innovative behavior only when psychological empowerment is high, whereas transactional leadership has a negative relationship with innovative behavior only under these conditions. Copyright © 2009 John Wiley &amp; Sons, Ltd.","Abstract 혁신적인 행동은 조직의 생존을 위해 점점 더 중요해지고 있습니다. 거래적 리더십과 달리 변혁적 리더십은 추종자의 혁신적인 행동을 이끌어내는 데 특히 효과적이라고 주장되어 왔습니다. 그러나 이 관계에 대한 경험적 증거는 부족하고 일관성이 없습니다. 이 문제를 해결하기 위해 우리는 추종자의 심리적 권한 부여가 추종자의 혁신적인 행동과 변혁적, 거래적 리더십의 관계를 조절한다고 제안합니다. 다중 소스 평가를 결합한 네덜란드 정부 기관 직원 230명을 대상으로 한 현장 연구에서 우리는 변혁적 리더십이 심리적 권한 부여가 높을 때만 혁신적 행동과 긍정적인 관련이 있는 반면, 거래적 리더십은 이러한 조건에서만 혁신적 행동과 부정적인 관계가 있음을 보여줍니다. 저작권 © 2009 John Wiley &amp; 주식회사 아들즈",leadership,,2026-06-25 01:40:10.858249
104,"Transformational leadership, transactional leadership, locus of control, and support for innovation: Key predictors of consolidated-business-unit performance.","Jane M. Howell, Bruce J. Avolio",OpenAlex,1993-12-01,https://doi.org/10.1037/0021-9010.78.6.891,https://doi.org/10.1037/0021-9010.78.6.891,"Transformational leadership, Transactional leadership, Psychology, Locus of control, Strategic business unit","The authors used measures of leadership, locus of control, and support for innovation to predict the consolidated-unit performance of 78 managers. Results revealed that 3 transformational-leadership measures were associated with a higher internal locus of control and significantly and positively predicted business-unit performance over a 1-year interval. Transactional measures of leadership, including contingent reward and management by exception (active and passive), were each negatively related to business-unit performance. Causal relationships between the transformational-leadership behaviors and unit performance were moderated by the level of support for innovation in the business unit","저자들은 리더십, 통제 소재지, 혁신에 대한 지원 등의 척도를 사용하여 78명의 관리자의 통합 단위 성과를 예측했습니다. 결과는 3가지 변혁적 리더십 측정이 더 높은 내부 통제 위치와 연관되어 있으며 1년 간격으로 사업 단위 성과를 유의미하고 긍정적으로 예측하는 것으로 나타났습니다. 조건부 보상 및 예외에 의한 관리(능동 및 수동)를 포함한 리더십의 거래 측정은 각각 사업 단위 성과에 부정적인 관련이 있었습니다. 변혁적 리더십 행동과 단위 성과 간의 인과 관계는 사업 단위의 혁신 지원 수준에 따라 조절되었습니다.",leadership,,2026-06-25 01:40:09.419393
102,Personality and Transformational and Transactional Leadership: A Meta-Analysis.,"Joyce E. Bono, Timothy A. Judge",OpenAlex,2004-01-01,https://doi.org/10.1037/0021-9010.89.5.901,https://doi.org/10.1037/0021-9010.89.5.901,"Transformational leadership, Transactional leadership, Psychology, Social psychology, Personality","This study was a meta-analysis of the relationship between personality and ratings of transformational and transactional leadership behaviors. Using the 5-factor model of personality as an organizing framework, the authors accumulated 384 correlations from 26 independent studies. Personality traits were related to 3 dimensions of transformational leadership--idealized influence-inspirational motivation (charisma), intellectual stimulation, and individualized consideration--and 3 dimensions of transactional leadership--contingent reward, management by exception-active, and passive leadership. Extraversion was the strongest and most consistent correlate of transformational leadership. Although results provided some support for the dispositional basis of transformational leadership--especially with respect to the charisma dimension--generally, weak associations suggested the importance of future research to focus on both narrower personality traits and nondispositional determinants of transformational and transactional leadership.","본 연구는 성격과 변혁적, 거래적 리더십 행동의 평가 사이의 관계에 대한 메타 분석이었습니다. 성격의 5요인 모델을 체계적 프레임워크로 사용하여 저자는 26개의 독립적인 연구로부터 384개의 상관관계를 축적했습니다. 성격 특성은 변혁적 리더십의 3차원인 이상화된 영향력-영감동기(카리스마), 지적 자극, 개별화된 배려와 거래적 리더십의 3차원인 조건부 보상, 예외적 능동적 리더십, 수동적 리더십과 관련이 있는 것으로 나타났다. 외향성은 변혁적 리더십의 가장 강력하고 일관된 상관관계였습니다. 비록 결과가 변혁적 리더십의 기질적 기초에 대한 일부 지원을 제공했지만(특히 카리스마 차원과 관련하여) 일반적으로 약한 연관성은 변혁적 및 거래적 리더십의 좁은 성격 특성과 비성향적 결정 요인 모두에 초점을 맞추는 향후 연구의 중요성을 제안했습니다.",leadership,,2026-06-25 01:40:08.640682
101,Re‐examining the components of transformational and transactional leadership using the Multifactor Leadership,"Bruce J. Avolio, Bernard M. Bass, Dong I. Jung",OpenAlex,1999-12-01,https://doi.org/10.1348/096317999166789,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1348/096317999166789,"Transformational leadership, Psychology, Transactional leadership, Replication (statistics), Set (abstract data type)","A total of 3786 respondents in 14 independent samples, ranging in size from 45 to 549 in US and foreign firms and agencies, completed the latest version of the Multifactor Leadership Questionnaire (MLQ Form 5X), each describing their respective leader. Based on prior literature, nine models representing different factor structures were compared to determine the best fit for the MLQ survey. The models were tested in an original set of nine samples, and then in a second replication set comprised of five samples. Results indicated the factor structure for the MLQ survey was best represented by six lower order factors and three correlated higher‐order factors.","미국 및 외국 기업과 대행사의 45~549개 규모에 이르는 14개의 독립적인 표본으로 구성된 총 3,786명의 응답자가 각각 해당 리더를 설명하는 다단계 리더십 설문지(MLQ Form 5X)의 최신 버전을 작성했습니다. 이전 문헌을 기반으로 다양한 요인 구조를 나타내는 9개 모델을 비교하여 MLQ 설문조사에 가장 적합한 모델을 결정했습니다. 모델은 9개의 샘플로 구성된 원래 세트에서 테스트된 다음 5개의 샘플로 구성된 두 번째 복제 세트에서 테스트되었습니다. 결과는 MLQ 설문조사의 요인 구조가 6개의 저차 요인과 3개의 상관된 고차 요인으로 가장 잘 표현되었음을 나타냅니다.",leadership,,2026-06-25 01:40:07.119924
100,Predicting unit performance by assessing transformational and transactional leadership.,"Bernard M. Bass, Bruce J. Avolio, Dong I. Jung, Yair Berson",OpenAlex,2003-01-01,https://doi.org/10.1037/0021-9010.88.2.207,https://doi.org/10.1037/0021-9010.88.2.207,"Transformational leadership, Transactional leadership, Psychology, Cohesion (chemistry), Platoon","How do leadership ratings collected from units operating under stable conditions predict subsequent performance of those units operating under high stress and uncertainty? To examine this question, the authors calculated the predictive relationships for the transformational and transactional leadership of 72 light infantry rifle platoon leaders for ratings of unit potency, cohesion, and performance for U.S. Army platoons participating in combat simulation exercises. Both transformational and transactional contingent reward leadership ratings of platoon leaders and sergeants positively predicted unit performance. The relationship of platoon leadership to performance was partially mediated through the unit's level of potency and cohesion. Implications, limitations, and future directions for leadership research are discussed.","안정적인 조건에서 운영되는 단위에서 수집된 리더십 등급은 높은 스트레스와 불확실성 하에서 운영되는 단위의 후속 성과를 어떻게 예측합니까? 이 질문을 조사하기 위해 저자는 전투 시뮬레이션 훈련에 참여하는 미 육군 소대에 대한 부대 잠재력, 결속력 및 성능 등급에 대한 72명의 경보병 소총 소대 지휘관의 변혁 및 거래 리더십에 대한 예측 관계를 계산했습니다. 소대장과 상사의 변혁적 및 거래적 보상 리더십 등급 모두 부대 성과를 긍정적으로 예측했습니다. 소대 리더십과 성과의 관계는 부대의 잠재력과 결속력 수준을 통해 부분적으로 매개되었습니다. 리더십 연구에 대한 시사점, 한계 및 향후 방향이 논의됩니다.",leadership,,2026-06-25 01:40:05.863392
99,Transformational and Transactional Leadership: A Meta-Analytic Test of Their Relative Validity.,"Timothy A. Judge, Ronald F. Piccolo",OpenAlex,2004-10-01,https://doi.org/10.1037/0021-9010.89.5.755,https://doi.org/10.1037/0021-9010.89.5.755,"Transformational leadership, Transactional leadership, Psychology, Social psychology, Cross-cultural leadership","This study provided a comprehensive examination of the full range of transformational, transactional, and laissez-faire leadership. Results (based on 626 correlations from 87 sources) revealed an overall validity of .44 for transformational leadership, and this validity generalized over longitudinal and multisource designs. Contingent reward (.39) and laissez-faire (-.37) leadership had the next highest overall relations; management by exception (active and passive) was inconsistently related to the criteria. Surprisingly, there were several criteria for which contingent reward leadership had stronger relations than did transformational leadership. Furthermore, transformational leadership was strongly correlated with contingent reward (.80) and laissez-faire (-.65) leadership. Transformational and contingent reward leadership generally predicted criteria controlling for the other leadership dimensions, although transformational leadership failed to predict leader job performance.","이 연구는 변혁적, 거래적, 자유방임적 리더십의 전체 범위에 대한 포괄적인 조사를 제공했습니다. 결과(87개 소스의 626개 상관 관계를 기반으로 함)는 변혁적 리더십에 대한 전반적인 타당도가 .44로 나타났으며 이 타당성은 종단적 및 다중 소스 설계에 걸쳐 일반화되었습니다. 조건부 보상(.39)과 자유방임(-.37) 리더십은 전체 관계에서 다음으로 가장 높았습니다. 예외에 의한 관리(능동 및 수동)가 기준과 일관되지 않게 관련되었습니다. 놀랍게도 조건부 보상 리더십이 변혁적 리더십보다 더 강한 관계를 갖는 몇 가지 기준이 있었습니다. 또한, 변혁적 리더십은 조건부 보상(.80) 및 자유방임(-.65) 리더십과 강한 상관관계가 있었습니다. 변혁적 리더십과 우발적 보상 리더십은 일반적으로 다른 리더십 차원을 통제하는 기준을 예측했지만, 변혁적 리더십은 리더의 직무 성과를 예측하지 못했습니다.",leadership,,2026-06-25 01:40:04.127443
95,Transactional Leadership,Daniel Stone,Crossref,2025-2-4,https://doi.org/10.4337/9781035307074.000134,https://www.elgaronline.com/view/book/9781035307074/chapter129.xml,,,,leadership,,2026-06-25 01:39:58.291756
91,Transactional Analysis Group Leadership Operations,Leonard P. Campos,Crossref,1971-10,https://doi.org/10.1177/036215377100100406,https://journals.sagepub.com/doi/pdf/10.1177/036215377100100406,,,,leadership,,2026-06-25 01:39:58.280214
77,Antecedents of Organizational Citizenship Behavior: The Mediating Role of Leader-member Exchange,"Ung Hee Lee, Hye‐Kyoung Kim",OpenAlex,2015-01-28,https://doi.org/10.14400/jdc.2015.13.1.151,http://society.kisti.re.kr/sv/SV_svpsbs03V.do?method=download&cn1=JAKO201506849872256,"Organizational citizenship behavior, Transformational leadership, Psychology, Social psychology, Procedural justice","본 연구는 조직시민행동의 선행요인을 찾고, 그리고 LMX(leader-member exchange)의 매개역할을 살펴보는 것이다. 선행연구 검토를 통해 본 연구는 조직시민행동과 LMX에 영향을 미치는 요인을 개인(분배, 절차 공정성), 그룹(변혁적 리더십, 팀 임파워먼트), 그리고 조직(조직구조의 복잡성)수준으로 분류하였다. 산업단지 공단에 근무하는 종업원들을 대상으로 설문조사를 실시하였고, 총 773부의 설문지가 실증분석에 사용되었다. 실증분석 결과, 절차적 공정성, 변혁적 리더십, 그리고 팀 임파워먼트가 조직시민행동에 정(+)의 영향을 미치는 것으로 나타났다. 또한 분배공정성, 절차공정성, 변혁적 리더십, 팀 임파워먼트, 조직구조의 복잡성은 LMX에 정(+)의 영향을 미치는 것으로 나타났다. 게다가 LMX는 5개의 독립변수(분배공정성, 절차공정성, 변혁적 리더십, 팀 임파워먼트, 조직구조의 복잡성)가 조직시민행동에 미치는 영향관계에서 매개역할을 하는 것으로 나타났다. 연구결과를 바탕으로 연구의 시사점과 한계점 등에 대해서도 논의하였다. The main purpose of this study was to find antecedents of organizational citizenship behavior(OCB) and to investigate the mediating role of leader-member exchange(LMX). This study categorized the factors that influence OCB and LMX into individual(distributive and procedural justice), group(transformational leadership and team empowerment), and organizational levels(complexity). A total of 773 cases were used in this study, which were collected in one of industrial complexes. The research participants were any employees who participated in their work by collaborating with their co-workers. This study found that procedural justice, transformational leadership, and team empowerment had positive influences on OCB, and distributive justice, procedural justice, transformational leadership, team empowerment, and complexity significantly influenced LMX. Moreover, LMX played a mediating role in the relationship between each of the five input variables and OCB.","본 연구는 조직시민행동의 출처를 찾아보고, 그리고 LMX(leader-member exchange)의 일부역할을 살펴봅니다. 원본 연구 검토를 통해 본 연구는 조직시민 행동과 LMX에 영향을 미치는 요인을 개인(분배, 프로세스 공정성), 그룹(변혁적 증가, 팀 임파워먼트), 그리고 조직(조직구조의) 수준으로 구분하였습니다. 산업단지에서 일하는 사람들을 대상으로 설문 조사를 하였고, 총 773부의 소시지 실증 분석에 사용되었습니다. 실증 결과, 프로세스적 공정성, 변혁적이며 팀 임파워먼트가 조직시민 행동에 정(+)의 영향을 미치는 것으로 보입니다. 또한 분배 공정성, 공정 공정성, 변혁적 엄청난, 팀 임파워먼트, 조직 구조의 파티션은 LMX에 정(+)의 영향을 미치게 됩니다. 게다가 LMX는 5개의 세그먼트 가변(분배공정성, 프로세스 공정성, 변혁적 우수한, 팀 임파워먼트, 조직구조의 이동)이 조직시민 행동에 관계 영향관계에서 일부역할을 하는 것으로 보입니다. 연구 결과를 바탕으로 연구의 시사점과 제자리점을 논의했습니다. 본 연구의 주된 목적은 조직시민행동(OCB)의 선례를 찾고, 리더-구성원 교류(LMX)의 매개 역할을 규명하는 것이었다. 본 연구에서는 OCB와 LMX에 영향을 미치는 요인을 개인(분배적, 절차적 정의), 집단(변혁적 리더십 및 팀 권한 부여), 조직 수준(복잡성)으로 분류하였다. 본 연구에서는 산업단지 중 한 곳에서 수집된 총 773건의 사례를 사용하였다. 연구 참여자는 동료와 협력하여 업무에 참여하는 모든 직원이었다. 본 연구에서는 절차적 정의, 변혁적 리더십, 팀 권한 부여가 OCB에 긍정적인 영향을 미쳤고, 분배적 정의, 절차적 정의, 변혁적 리더십, 팀 권한 부여, 복잡성이 LMX에 유의한 영향을 미치는 것으로 나타났습니다. 또한 LMX는 5개의 입력변수와 OCB의 관계에서 매개 역할을 하였다.",leadership,,2026-06-25 01:39:36.758300
60,IMPACT OF TRANSFORMATIONAL LEADERSHIP ON FOLLOWER DEVELOPMENT AND PERFORMANCE: A FIELD EXPERIMENT.,"Tom Dvir, Dov Eden, Bruce J. Avolio, Boas Shamir",OpenAlex,2002-08-01,https://doi.org/10.2307/3069307,https://doi.org/10.2307/3069307,"Transformational leadership, Field (mathematics), Psychology, Organizational behavior, Leadership development","In a longitudinal, randomized field experiment, we tested the impact of transformational leadership, enhanced hy training, on follower development and performance. Experimental group leaders received transformational leadership training, and control group leaders, eclectic leadership training. The sample included 54 military leaders, their 90 direct followers, and 724 indirect followers. Results indicated the leaders in the experimental group had a more positive impact on direct followers' development and on indirect followers' performance than did the leaders in the control group.","종단적, 무작위 현장 실험에서 우리는 변혁적 리더십, 강화된 교육이 추종자 개발 및 성과에 미치는 영향을 테스트했습니다. 실험그룹 리더는 변혁적 리더십 훈련을, 통제그룹 리더는 절충적 리더십 훈련을 받았다. 표본에는 군 지도자 54명, 직속 추종자 90명, 간접 추종자 724명이 포함되었습니다. 결과는 실험 그룹의 리더가 통제 그룹의 리더보다 직접 추종자의 발전과 간접 추종자의 성과에 더 긍정적인 영향을 미치는 것으로 나타났습니다.",leadership,,2026-06-25 01:39:16.621063
58,Transformational Leadership And Organizational Culture,"Bernard M. Bass, Bruce J. Avolio",OpenAlex,1994-01-01,https://doi.org/10.1080/01900699408524907,https://doi.org/10.1080/01900699408524907,"Transformational leadership, Transactional leadership, Organizational culture, Business, Public relations","Abstract Nine types of organizational cultures are defined in terms of the extent transformational and transactional leadership and their effects form accepted ways of behaving. The Organizational Description Questionnaire (ODQ) is used by members of the organizations to describe their cultures. The nine types of organizations include the high-contrast culture with both strong transformational and transactional qualities to the ""garbage can"" which lacks either kind of leadership of consequence. A majority of organizations are somewhere inbetween either loosely guided, coasting, or contractual.","Abstract 9가지 유형의 조직 문화는 변혁적, 거래적 리더십의 범위와 그 효과가 수용된 행동 방식을 형성하는 정도의 측면에서 정의됩니다. ODQ(조직 설명 설문지)는 조직 구성원이 조직 문화를 설명하는 데 사용됩니다. 9가지 유형의 조직에는 강력한 변혁적 특성과 거래적 특성을 모두 갖춘 고대비 문화와 결과에 대한 리더십이 결여된 ""쓰레기통""이 포함됩니다. 대부분의 조직은 느슨하게 안내되거나, 순항하거나, 계약을 맺거나 그 사이 어딘가에 있습니다.",leadership,,2026-06-25 01:39:15.693219
56,Transformational Leadership,Sunil Maheshwari,OpenAlex,2019-01-01,https://doi.org/10.4135/9789353885670.n11,https://doi.org/10.4135/9789353885670.n11,"Transformational leadership, Business, Business administration, Process management, Knowledge management","Purpose – This paper aims to review the latest management developments across the globe and pinpoint practical implications from cutting-edge research and case studies. Design/methodology/approach – This briefing is prepared by an independent writer who adds their own impartial comments and places the articles in context. Findings – Employees play a major role in helping to secure a competitive edge for their organization. The need for effective human resource (HR) development is, therefore, self-evident. When it comes to improving performance, leaders invariably hold the key. Performance is inevitably affected by change. Leaders are therefore charged with the responsibility of helping the workforce understand the impact of change and how the organization should respond. Transformational leadership has become all the rage in recent times. Practical implications – The paper provides strategic insights and practical thinking that have influenced some of the world’s leading organizations. Originality/value – The briefing saves busy executives and researchers hours of reading time by selecting only the very best, most pertinent information and presenting it in a condensed and easy-to-digest format.",목적 – 이 문서는 전 세계의 최신 경영 발전을 검토하고 최첨단 연구 및 사례 연구에서 실질적인 의미를 찾아내는 것을 목표로 합니다. Design/methodology/approach – This briefing is prepared by an independent writer who adds their own impartial comments and places the articles in context. 조사 결과 – 직원은 조직의 경쟁 우위를 확보하는 데 중요한 역할을 합니다. 따라서 효과적인 인적 자원(HR) 개발의 필요성은 자명합니다. 성과 개선에 있어서는 언제나 리더가 열쇠를 쥐고 있습니다. 성능은 필연적으로 변화에 의해 영향을 받습니다. 따라서 리더는 직원들이 변화의 영향과 조직의 대응 방법을 이해하도록 도울 책임이 있습니다. 최근에는 변혁적 리더십이 대세입니다. 실용적인 의미 – 이 보고서는 세계 유수의 조직에 영향을 준 전략적 통찰력과 실용적인 사고를 제공합니다. 독창성/가치 – 브리핑은 가장 적절하고 가장 적절한 정보만을 선택하고 이를 압축되고 소화하기 쉬운 형식으로 제시함으로써 바쁜 임원 및 연구원의 독서 시간을 절약합니다.,leadership,,2026-06-25 01:39:12.338838
53,Two Decades of Research and Development in Transformational Leadership,Bernard M. Bass,OpenAlex,1999-03-01,https://doi.org/10.1080/135943299398410,https://doi.org/10.1080/135943299398410,"Transformational leadership, Transactional leadership, Psychology, Cross-cultural leadership, Social psychology","The interests of the organization and its members need to be aligned. Such is a task for the transformational leader. In contrast to the transactional leader who practises contingent reinforcement of followers, the transformational leader inspires, intellectually stimulates, and is individually considerate of them. Transformational leadership may be directive or participative. Requiring higher moral development, transformational leadership is recognized universally as a concept. Furthermore, contrary to earlier expectations, women leaders tend to be more transformational than their male counterparts. Although a six-factor model of transformational/ transactional leadership best fits a diversity of samples according to confirmatory factor analyses, whether fewer factors are necessary remains an open question. Another important research question that has only been partially answered is why transformational leadership is more effective than transactional leadership in a wide variety of business, military, industrial, hospital, and educational circumstances.","조직과 구성원의 이해관계가 일치해야 합니다. 이것이 변혁적 리더의 임무이다. 추종자의 조건부 강화를 실천하는 거래적 리더와 달리 변혁적 리더는 추종자에게 영감을 주고 지적으로 자극하며 개별적으로 배려합니다. 변혁적 리더십은 지시적일 수도 있고 참여적일 수도 있습니다. 더 높은 도덕적 발전을 요구하는 변혁적 리더십은 보편적인 개념으로 인식됩니다. 더욱이, 이전의 기대와는 달리 여성 리더는 남성 리더보다 더 변혁적인 경향이 있습니다. 확증적 요인 분석에 따르면 변혁적/거래적 리더십의 6가지 요인 모델이 다양한 표본에 가장 적합하지만, 더 적은 수의 요인이 필요한지 여부는 여전히 미해결 문제로 남아 있습니다. 부분적으로만 답변된 또 다른 중요한 연구 질문은 다양한 비즈니스, 군사, 산업, 병원 및 교육 환경에서 변혁적 리더십이 거래적 리더십보다 더 효과적인 이유입니다.",leadership,,2026-06-25 01:39:09.305408
51,Transformational Leadership,"Bernard M. Bass, Ronald E. Riggio",OpenAlex,2006-08-15,https://doi.org/10.4324/9781410617095,https://doi.org/10.4324/9781410617095,"Transformational leadership, Psychology, Political science, Sociology, Social psychology","Transformational Leadership, Second Edition is intended for both the scholars and serious students of leadership. It is a comprehensive review of theorizing and empirical research that can serve as a reference and starting point for additional research on the theory. It can be used as a supplementary textbook in an intense course on leadership--or as a primary text in a course or seminar focusing on transformational leadership.New in the Second Edition:*New, updated examples of leadership have been included to help illustrate the concepts, as well as show the broad range of transformational leadership in a variety of settings.*New chapters have been added focusing specifically on the measurement of transformational leadership and transformational leadership and effectiveness.*The discussion of both predicators and effects of transformational leadership is greatly expanded.*Much more emphasis is given to authentic vs. inauthentic transformational leadership.*Suggestions are made for guiding the future of research and applications of transformational leadership.*A greatly expanded reference list is included.","변혁적 리더십 제2판은 학자와 리더십에 관심이 있는 학생 모두를 위해 작성되었습니다. 이론에 대한 추가 연구의 참고자료이자 출발점이 될 수 있는 이론화 및 실증적 연구에 대한 종합적인 검토입니다. 이 책은 리더십 집중 강좌의 보충 교과서로 사용할 수 있으며, 변혁적 리더십에 초점을 맞춘 강좌나 세미나의 기본 교재로 사용할 수 있습니다. 제2판의 새로운 내용:*개념을 설명하는 데 도움이 될 뿐만 아니라 다양한 환경에서 광범위한 변혁적 리더십을 보여주기 위해 새롭고 업데이트된 리더십 사례가 포함되었습니다.*변형적 리더십과 변혁적 리더십 및 효율성의 측정에 특히 초점을 맞춘 새로운 장이 추가되었습니다.*두 가지 예측 변수와 변혁적 리더십의 효과에 대한 논의가 크게 확장되었습니다.*훨씬 더 확장되었습니다. 진정한 변혁적 리더십과 허위 변혁적 리더십에 중점을 둡니다.*변형적 리더십의 미래 연구 및 적용을 안내하기 위한 제안이 제공됩니다.*크게 확장된 참고 목록이 포함되어 있습니다.",leadership,,2026-06-25 01:38:46.724635
30,Naked-eye detection of fluoride ion in water: a remarkably selective easy-to-prepare test paper,"Zhihua Lin, Shengju Ou, Chunying Duan, Bingguang Zhang, Zhiping Bai",OpenAlex,2006-01-01,https://doi.org/10.1039/b514337c,https://doi.org/10.1039/b514337c,"Fluoride, Naked eye, Ion, Selectivity, Aqueous medium",A test paper for high-selectivity detecting fluoride ion in natural aqueous environments without any spectroscopic instrumentation was achieved by using Ru-bipy based quinonehydrazone as a chromo- and fluorogenic hybrid chemosensor.,분광학 장비 없이 자연 수성 환경에서 불소 이온을 고선택적으로 검출하기 위한 테스트 논문은 Ru-bipy 기반 퀴논히드라존을 발색 및 형광 생성 하이브리드 화학 센서로 사용하여 달성되었습니다.,leadership,,2026-06-23 11:33:13.006516
28,Semiquantitative Specific Test Paper for Glucose in Urine,J.P. Comer,OpenAlex,1956-11-01,https://doi.org/10.1021/ac60119a030,https://doi.org/10.1021/ac60119a030,"Chemistry, Urine, Chromatography, Test (biology), Biochemistry","ADVERTISEMENT RETURN TO ISSUEPREVArticleNEXTSemiquantitative Specific Test Paper for Glucose in UrineJ. P. ComerCite this: Anal. Chem. 1956, 28, 11, 1748–1750Publication Date (Print):November 1, 1956Publication History Published online1 May 2002Published inissue 1 November 1956https://pubs.acs.org/doi/10.1021/ac60119a030https://doi.org/10.1021/ac60119a030research-articleACS PublicationsRequest reuse permissionsArticle Views2054Altmetric-Citations130LEARN ABOUT THESE METRICSArticle Views are the COUNTER-compliant sum of full text article downloads since November 2008 (both PDF and HTML) across all institutions and individuals. These metrics are regularly updated to reflect usage leading up to the last few days.Citations are the number of other articles citing this article, calculated by Crossref and updated daily. Find more information about Crossref citation counts.The Altmetric Attention Score is a quantitative measure of the attention that a research article has received online. Clicking on the donut icon will load a page at altmetric.com with additional details about the score and the social media presence for the given article. Find more information on the Altmetric Attention Score and how the score is calculated. Share Add toView InAdd Full Text with ReferenceAdd Description ExportRISCitationCitation and abstractCitation and referencesMore Options Share onFacebookTwitterWechatLinked InRedditEmail Other access optionsGet e-Alertsclose Get e-Alerts","광고 문제로 반환PREV기사다음소변 내 포도당에 대한 반정량적 특정 시험지J. P. Comer다음을 인용하세요: 항문. 화학. 1956, 28, 11, 1748–1750 출판일(인쇄물):1956년 11월 1일 출판 이력 온라인 출판 2002년 5월 1일 출판일 11월 1일 1956https://pubs.acs.org/doi/10.1021/ac60119a030https://doi.org/10.1021/ac60119a030research-articleACS Publications재사용 권한 요청Article Views2054Altmetric-Citations130이러한 측정 항목에 대해 알아보기기사 보기는 COUNTER를 준수하는 전체 텍스트 기사 다운로드의 합계입니다. 2008년 11월부터 모든 기관 및 개인에 걸쳐(PDF 및 HTML 모두) 이러한 지표는 지난 며칠 동안의 사용량을 반영하기 위해 정기적으로 업데이트됩니다. 인용 수는 이 기사를 인용한 다른 기사의 수로 Crossref에서 계산하고 매일 업데이트됩니다. Crossref 인용 횟수에 대한 자세한 내용을 찾아보세요. Altmetric Attention Score는 연구 논문이 온라인에서 받은 관심을 정량적으로 측정한 것입니다. 도넛 아이콘을 클릭하면 해당 기사에 대한 점수 및 소셜 미디어 존재에 대한 추가 세부 정보가 포함된 altmetric.com 페이지가 로드됩니다. Altmetric Attention Score와 점수 계산 방법에 대한 자세한 내용을 알아보세요. 공유 추가보기에 참조가 포함된 전체 텍스트 추가설명 추가 내보내기RIS인용인용 및 초록인용 및 참조추가 옵션 공유FacebookTwitterWechatLinked InRedditEmail 기타 액세스 옵션e-알림 받기close e-Alerts 받기",leadership,,2026-06-23 11:33:12.433064
